"","oid","card","choice1","cost1","sq1","mplants1","hplants1","lnative1","hnative1","mpollin1","hpollin1","whiapp1","bluapp1","allapp1","av1","choice2","cost2","sq2","mplants2","hplants2","lnative2","hnative2","mpollin2","hpollin2","whiapp2","bluapp2","allapp2","av2","choice3","cost3","sq3","mplants3","hplants3","lnative3","hnative3","mpollin3","hpollin3","whiapp3","bluapp3","allapp3","av3","choice4","cost4","sq4","mplants4","hplants4","lnative4","hnative4","mpollin4","hpollin4","whiapp4","bluapp4","allapp4","av4","choice","asc1","asc2","asc3","asc4"
"2807",499,10,0,60,0,0,1,1,0,1,0,0,1,0,1,1,20,0,0,1,0,0,1,0,0,0,1,1,0,5,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"2808",499,11,1,5,0,1,0,0,1,0,0,0,0,1,1,0,20,0,1,0,1,0,1,0,0,0,1,1,0,10,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
"2809",500,3,1,0,0,0,1,0,1,0,1,0,0,0,1,0,10,0,0,0,1,0,0,0,0,1,0,1,0,60,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
"2810",500,6,0,40,0,0,0,1,0,0,1,0,0,1,1,1,40,0,0,1,0,1,0,0,1,0,0,1,0,5,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"2811",500,7,1,5,0,1,0,0,1,0,0,1,0,0,1,0,40,0,1,0,0,1,0,1,0,0,1,1,0,10,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
"2812",500,8,0,40,0,1,0,1,0,1,0,1,0,0,1,0,5,0,0,0,0,0,0,1,0,0,0,1,1,40,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"2813",500,10,0,60,0,0,1,1,0,1,0,0,1,0,1,1,20,0,0,1,0,0,1,0,0,0,1,1,0,5,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"2814",500,11,1,5,0,1,0,0,1,0,0,0,0,1,1,0,20,0,1,0,1,0,1,0,0,0,1,1,0,10,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
"2815",501,3,0,0,0,0,1,0,1,0,1,0,0,0,1,1,10,0,0,0,1,0,0,0,0,1,0,1,0,60,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"2816",501,6,1,40,0,0,0,1,0,0,1,0,0,1,1,0,40,0,0,1,0,1,0,0,1,0,0,1,0,5,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
"2817",501,7,0,5,0,1,0,0,1,0,0,1,0,0,1,0,40,0,1,0,0,1,0,1,0,0,1,1,1,10,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"2818",501,8,0,40,0,1,0,1,0,1,0,1,0,0,1,0,5,0,0,0,0,0,0,1,0,0,0,1,1,40,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"2819",501,10,0,60,0,0,1,1,0,1,0,0,1,0,1,0,20,0,0,1,0,0,1,0,0,0,1,1,0,5,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,4,1,1,1,0
"2820",501,11,1,5,0,1,0,0,1,0,0,0,0,1,1,0,20,0,1,0,1,0,1,0,0,0,1,1,0,10,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
"2821",502,3,0,0,0,0,1,0,1,0,1,0,0,0,1,0,10,0,0,0,1,0,0,0,0,1,0,1,1,60,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"2822",502,6,1,40,0,0,0,1,0,0,1,0,0,1,1,0,40,0,0,1,0,1,0,0,1,0,0,1,0,5,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
"2823",502,7,0,5,0,1,0,0,1,0,0,1,0,0,1,1,40,0,1,0,0,1,0,1,0,0,1,1,0,10,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"2824",502,8,0,40,0,1,0,1,0,1,0,1,0,0,1,0,5,0,0,0,0,0,0,1,0,0,0,1,1,40,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"2825",502,10,0,60,0,0,1,1,0,1,0,0,1,0,1,1,20,0,0,1,0,0,1,0,0,0,1,1,0,5,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"2826",502,11,1,5,0,1,0,0,1,0,0,0,0,1,1,0,20,0,1,0,1,0,1,0,0,0,1,1,0,10,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
"2827",503,3,0,0,0,0,1,0,1,0,1,0,0,0,1,1,10,0,0,0,1,0,0,0,0,1,0,1,0,60,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"2828",503,6,0,40,0,0,0,1,0,0,1,0,0,1,1,1,40,0,0,1,0,1,0,0,1,0,0,1,0,5,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"2829",503,7,0,5,0,1,0,0,1,0,0,1,0,0,1,0,40,0,1,0,0,1,0,1,0,0,1,1,1,10,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"2830",503,8,1,40,0,1,0,1,0,1,0,1,0,0,1,0,5,0,0,0,0,0,0,1,0,0,0,1,0,40,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
"2831",503,10,0,60,0,0,1,1,0,1,0,0,1,0,1,1,20,0,0,1,0,0,1,0,0,0,1,1,0,5,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"2832",503,11,0,5,0,1,0,0,1,0,0,0,0,1,1,1,20,0,1,0,1,0,1,0,0,0,1,1,0,10,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"2833",505,3,1,0,0,0,1,0,1,0,1,0,0,0,1,0,10,0,0,0,1,0,0,0,0,1,0,1,0,60,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
"2834",505,6,0,40,0,0,0,1,0,0,1,0,0,1,1,1,40,0,0,1,0,1,0,0,1,0,0,1,0,5,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"2835",505,7,0,5,0,1,0,0,1,0,0,1,0,0,1,0,40,0,1,0,0,1,0,1,0,0,1,1,1,10,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"2836",505,8,0,40,0,1,0,1,0,1,0,1,0,0,1,1,5,0,0,0,0,0,0,1,0,0,0,1,0,40,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"2837",505,10,0,60,0,0,1,1,0,1,0,0,1,0,1,1,20,0,0,1,0,0,1,0,0,0,1,1,0,5,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"2838",505,11,0,5,0,1,0,0,1,0,0,0,0,1,1,0,20,0,1,0,1,0,1,0,0,0,1,1,1,10,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"2839",506,3,1,0,0,0,1,0,1,0,1,0,0,0,1,0,10,0,0,0,1,0,0,0,0,1,0,1,0,60,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
"2840",506,6,0,40,0,0,0,1,0,0,1,0,0,1,1,0,40,0,0,1,0,1,0,0,1,0,0,1,1,5,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"2841",506,7,1,5,0,1,0,0,1,0,0,1,0,0,1,0,40,0,1,0,0,1,0,1,0,0,1,1,0,10,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
"2842",506,8,0,40,0,1,0,1,0,1,0,1,0,0,1,1,5,0,0,0,0,0,0,1,0,0,0,1,0,40,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"2843",506,10,0,60,0,0,1,1,0,1,0,0,1,0,1,1,20,0,0,1,0,0,1,0,0,0,1,1,0,5,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"2844",506,11,0,5,0,1,0,0,1,0,0,0,0,1,1,0,20,0,1,0,1,0,1,0,0,0,1,1,1,10,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"2845",507,3,0,0,0,0,1,0,1,0,1,0,0,0,1,1,10,0,0,0,1,0,0,0,0,1,0,1,0,60,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"2846",507,6,0,40,0,0,0,1,0,0,1,0,0,1,1,0,40,0,0,1,0,1,0,0,1,0,0,1,1,5,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"2847",507,7,0,5,0,1,0,0,1,0,0,1,0,0,1,0,40,0,1,0,0,1,0,1,0,0,1,1,1,10,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"2848",507,8,0,40,0,1,0,1,0,1,0,1,0,0,1,1,5,0,0,0,0,0,0,1,0,0,0,1,0,40,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"2849",507,10,0,60,0,0,1,1,0,1,0,0,1,0,1,0,20,0,0,1,0,0,1,0,0,0,1,1,1,5,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"2850",507,11,0,5,0,1,0,0,1,0,0,0,0,1,1,0,20,0,1,0,1,0,1,0,0,0,1,1,1,10,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"2851",508,3,0,0,0,0,1,0,1,0,1,0,0,0,1,1,10,0,0,0,1,0,0,0,0,1,0,1,0,60,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"2852",508,6,0,40,0,0,0,1,0,0,1,0,0,1,1,0,40,0,0,1,0,1,0,0,1,0,0,1,1,5,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"2853",508,7,0,5,0,1,0,0,1,0,0,1,0,0,1,1,40,0,1,0,0,1,0,1,0,0,1,1,0,10,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"2854",508,8,0,40,0,1,0,1,0,1,0,1,0,0,1,0,5,0,0,0,0,0,0,1,0,0,0,1,1,40,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"2855",508,10,0,60,0,0,1,1,0,1,0,0,1,0,1,1,20,0,0,1,0,0,1,0,0,0,1,1,0,5,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"2856",508,11,0,5,0,1,0,0,1,0,0,0,0,1,1,1,20,0,1,0,1,0,1,0,0,0,1,1,0,10,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"2857",509,3,1,0,0,0,1,0,1,0,1,0,0,0,1,0,10,0,0,0,1,0,0,0,0,1,0,1,0,60,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
"2858",509,6,0,40,0,0,0,1,0,0,1,0,0,1,1,0,40,0,0,1,0,1,0,0,1,0,0,1,1,5,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"2859",509,7,0,5,0,1,0,0,1,0,0,1,0,0,1,0,40,0,1,0,0,1,0,1,0,0,1,1,1,10,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"2860",509,8,0,40,0,1,0,1,0,1,0,1,0,0,1,1,5,0,0,0,0,0,0,1,0,0,0,1,0,40,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"2861",509,10,0,60,0,0,1,1,0,1,0,0,1,0,1,1,20,0,0,1,0,0,1,0,0,0,1,1,0,5,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"2862",509,11,0,5,0,1,0,0,1,0,0,0,0,1,1,1,20,0,1,0,1,0,1,0,0,0,1,1,0,10,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"2863",510,3,0,0,0,0,1,0,1,0,1,0,0,0,1,0,10,0,0,0,1,0,0,0,0,1,0,1,1,60,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"2864",510,6,0,40,0,0,0,1,0,0,1,0,0,1,1,1,40,0,0,1,0,1,0,0,1,0,0,1,0,5,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"2865",510,7,0,5,0,1,0,0,1,0,0,1,0,0,1,1,40,0,1,0,0,1,0,1,0,0,1,1,0,10,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"2866",510,8,0,40,0,1,0,1,0,1,0,1,0,0,1,0,5,0,0,0,0,0,0,1,0,0,0,1,1,40,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"2867",510,10,1,60,0,0,1,1,0,1,0,0,1,0,1,0,20,0,0,1,0,0,1,0,0,0,1,1,0,5,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
"2868",510,11,0,5,0,1,0,0,1,0,0,0,0,1,1,1,20,0,1,0,1,0,1,0,0,0,1,1,0,10,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"2869",511,3,0,0,0,0,1,0,1,0,1,0,0,0,1,0,10,0,0,0,1,0,0,0,0,1,0,1,0,60,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,4,1,1,1,0
"2870",511,6,0,40,0,0,0,1,0,0,1,0,0,1,1,0,40,0,0,1,0,1,0,0,1,0,0,1,0,5,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,4,1,1,1,0
"2871",511,7,0,5,0,1,0,0,1,0,0,1,0,0,1,0,40,0,1,0,0,1,0,1,0,0,1,1,0,10,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,4,1,1,1,0
"2872",511,8,0,40,0,1,0,1,0,1,0,1,0,0,1,0,5,0,0,0,0,0,0,1,0,0,0,1,0,40,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,4,1,1,1,0
"2873",511,10,0,60,0,0,1,1,0,1,0,0,1,0,1,0,20,0,0,1,0,0,1,0,0,0,1,1,0,5,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,4,1,1,1,0
"2874",511,11,0,5,0,1,0,0,1,0,0,0,0,1,1,0,20,0,1,0,1,0,1,0,0,0,1,1,0,10,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,4,1,1,1,0
"2875",512,3,0,0,0,0,1,0,1,0,1,0,0,0,1,1,10,0,0,0,1,0,0,0,0,1,0,1,0,60,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"2876",512,6,0,40,0,0,0,1,0,0,1,0,0,1,1,0,40,0,0,1,0,1,0,0,1,0,0,1,1,5,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"2877",512,7,0,5,0,1,0,0,1,0,0,1,0,0,1,0,40,0,1,0,0,1,0,1,0,0,1,1,1,10,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"2878",512,8,0,40,0,1,0,1,0,1,0,1,0,0,1,1,5,0,0,0,0,0,0,1,0,0,0,1,0,40,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"2879",512,10,0,60,0,0,1,1,0,1,0,0,1,0,1,1,20,0,0,1,0,0,1,0,0,0,1,1,0,5,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"2880",512,11,1,5,0,1,0,0,1,0,0,0,0,1,1,0,20,0,1,0,1,0,1,0,0,0,1,1,0,10,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
"2881",513,3,1,0,0,0,1,0,1,0,1,0,0,0,1,0,10,0,0,0,1,0,0,0,0,1,0,1,0,60,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
"2882",513,6,0,40,0,0,0,1,0,0,1,0,0,1,1,0,40,0,0,1,0,1,0,0,1,0,0,1,0,5,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,4,1,1,1,0
"2883",513,7,0,5,0,1,0,0,1,0,0,1,0,0,1,0,40,0,1,0,0,1,0,1,0,0,1,1,1,10,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"2884",513,8,0,40,0,1,0,1,0,1,0,1,0,0,1,0,5,0,0,0,0,0,0,1,0,0,0,1,1,40,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"2885",513,10,0,60,0,0,1,1,0,1,0,0,1,0,1,1,20,0,0,1,0,0,1,0,0,0,1,1,0,5,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"2886",513,11,0,5,0,1,0,0,1,0,0,0,0,1,1,0,20,0,1,0,1,0,1,0,0,0,1,1,1,10,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"2887",514,3,1,0,0,0,1,0,1,0,1,0,0,0,1,0,10,0,0,0,1,0,0,0,0,1,0,1,0,60,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
"2888",514,6,0,40,0,0,0,1,0,0,1,0,0,1,1,0,40,0,0,1,0,1,0,0,1,0,0,1,1,5,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"2889",514,7,0,5,0,1,0,0,1,0,0,1,0,0,1,0,40,0,1,0,0,1,0,1,0,0,1,1,0,10,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,4,1,1,1,0
"2890",514,8,0,40,0,1,0,1,0,1,0,1,0,0,1,0,5,0,0,0,0,0,0,1,0,0,0,1,0,40,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,4,1,1,1,0
"2891",514,10,0,60,0,0,1,1,0,1,0,0,1,0,1,0,20,0,0,1,0,0,1,0,0,0,1,1,0,5,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,4,1,1,1,0
"2892",514,11,0,5,0,1,0,0,1,0,0,0,0,1,1,0,20,0,1,0,1,0,1,0,0,0,1,1,0,10,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,4,1,1,1,0
"2893",515,3,0,0,0,0,1,0,1,0,1,0,0,0,1,0,10,0,0,0,1,0,0,0,0,1,0,1,0,60,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,4,1,1,1,0
"2894",515,6,0,40,0,0,0,1,0,0,1,0,0,1,1,0,40,0,0,1,0,1,0,0,1,0,0,1,0,5,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,4,1,1,1,0
"2895",515,7,0,5,0,1,0,0,1,0,0,1,0,0,1,0,40,0,1,0,0,1,0,1,0,0,1,1,0,10,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,4,1,1,1,0
"2896",515,8,0,40,0,1,0,1,0,1,0,1,0,0,1,0,5,0,0,0,0,0,0,1,0,0,0,1,0,40,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,4,1,1,1,0
"2897",515,10,0,60,0,0,1,1,0,1,0,0,1,0,1,0,20,0,0,1,0,0,1,0,0,0,1,1,0,5,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,4,1,1,1,0
"2898",515,11,0,5,0,1,0,0,1,0,0,0,0,1,1,0,20,0,1,0,1,0,1,0,0,0,1,1,0,10,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,4,1,1,1,0
"2899",516,3,1,0,0,0,1,0,1,0,1,0,0,0,1,0,10,0,0,0,1,0,0,0,0,1,0,1,0,60,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
"2900",516,6,0,40,0,0,0,1,0,0,1,0,0,1,1,0,40,0,0,1,0,1,0,0,1,0,0,1,1,5,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"2901",516,7,0,5,0,1,0,0,1,0,0,1,0,0,1,0,40,0,1,0,0,1,0,1,0,0,1,1,0,10,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,4,1,1,1,0
"2902",516,8,0,40,0,1,0,1,0,1,0,1,0,0,1,1,5,0,0,0,0,0,0,1,0,0,0,1,0,40,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"2903",516,10,0,60,0,0,1,1,0,1,0,0,1,0,1,0,20,0,0,1,0,0,1,0,0,0,1,1,1,5,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"2904",516,11,0,5,0,1,0,0,1,0,0,0,0,1,1,0,20,0,1,0,1,0,1,0,0,0,1,1,1,10,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"2905",517,3,0,0,0,0,1,0,1,0,1,0,0,0,1,0,10,0,0,0,1,0,0,0,0,1,0,1,0,60,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,4,1,1,1,0
"2906",517,6,0,40,0,0,0,1,0,0,1,0,0,1,1,0,40,0,0,1,0,1,0,0,1,0,0,1,0,5,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,4,1,1,1,0
"2907",517,7,0,5,0,1,0,0,1,0,0,1,0,0,1,0,40,0,1,0,0,1,0,1,0,0,1,1,0,10,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,4,1,1,1,0
"2908",517,8,0,40,0,1,0,1,0,1,0,1,0,0,1,0,5,0,0,0,0,0,0,1,0,0,0,1,0,40,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,4,1,1,1,0
"2909",517,10,0,60,0,0,1,1,0,1,0,0,1,0,1,0,20,0,0,1,0,0,1,0,0,0,1,1,0,5,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,4,1,1,1,0
"2910",517,11,0,5,0,1,0,0,1,0,0,0,0,1,1,0,20,0,1,0,1,0,1,0,0,0,1,1,0,10,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,4,1,1,1,0
"2911",519,3,0,0,0,0,1,0,1,0,1,0,0,0,1,0,10,0,0,0,1,0,0,0,0,1,0,1,0,60,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,4,1,1,1,0
"2912",519,6,0,40,0,0,0,1,0,0,1,0,0,1,1,0,40,0,0,1,0,1,0,0,1,0,0,1,0,5,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,4,1,1,1,0
"2913",519,7,0,5,0,1,0,0,1,0,0,1,0,0,1,0,40,0,1,0,0,1,0,1,0,0,1,1,0,10,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,4,1,1,1,0
"2914",519,8,0,40,0,1,0,1,0,1,0,1,0,0,1,0,5,0,0,0,0,0,0,1,0,0,0,1,0,40,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,4,1,1,1,0
"2915",519,10,0,60,0,0,1,1,0,1,0,0,1,0,1,0,20,0,0,1,0,0,1,0,0,0,1,1,0,5,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,4,1,1,1,0
"2916",519,11,0,5,0,1,0,0,1,0,0,0,0,1,1,0,20,0,1,0,1,0,1,0,0,0,1,1,0,10,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,4,1,1,1,0
"2917",520,3,1,0,0,0,1,0,1,0,1,0,0,0,1,0,10,0,0,0,1,0,0,0,0,1,0,1,0,60,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
"2918",520,6,1,40,0,0,0,1,0,0,1,0,0,1,1,0,40,0,0,1,0,1,0,0,1,0,0,1,0,5,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
